BBA_ID,GPS_N,GPS_W,Observer,obscode,Date,Start,Temp,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
80D1104,40.0878,-76.22916,DRWE,14,6/2/08,725,17,1,0,0,0,0,1,1,0,0,0,0,0,0,2,11
80D1105,40.09875,-76.22908,DRWE,14,6/2/08,709,17,2,0,0,,,,,,,,,,,,
80D1106,40.10794,-76.22272,DRWE,14,6/2/08,701,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D1107,40.10429,-76.21893,DRWE,14,6/2/08,652,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D1109,40.10884,-76.2432,DRWE,14,6/2/08,746,17,1,0,0,0,0,0,0,1,1,0,0,2,0,2,1
80D1110,40.10248,-76.24407,DRWE,14,6/2/08,736,17,2,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D1201,40.10186,-76.17277,DRWE,14,6/2/08,607,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D1202,40.09277,-76.15047,DRWE,14,6/2/08,532,16,1,0,1,0,0,1,1,0,0,0,0,0,0,2,2
80D1203,40.10087,-76.1288,DRWE,14,6/2/08,546,16,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3
80D1204,40.12005,-76.17265,DRWE,14,6/2/08,625,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D1205,40.10934,-76.16823,DRWE,14,6/2/08,615,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D1206,40.09234,-76.16496,DRWE,14,6/2/08,558,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D1207,40.10704,-76.15952,DRWE,14,6/2/08,636,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D1301,40.0759,-76.19696,DRWE,14,5/28/06,557,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D1302,40.07272,-76.2299,DRWE,14,5/28/06,611,15,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3
80D1303,40.0394,-76.19613,DRWE,14,5/28/06,514,25,0,0,0,0,0,0,0,0,0,0,3,0,0,2,11
80D1304,40.0458,-76.24614,DRWE,14,5/28/06,632,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
80D1305,40.06672,-76.20821,DRWE,14,5/28/06,538,26,0,0,0,0,0,1,1,0,0,0,3,0,0,2,3
80D1306,40.05373,-76.19975,DRWE,14,5/28/06,527,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D1307,40.07161,-76.21116,DRWE,14,5/28/06,547,24,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4
80D1309,40.06038,-76.24612,DRWE,14,5/28/06,621,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
80D1402,40.07071,-76.1701,ALKI,18,6/8/07,930,22,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2
80D1403,40.05236,-76.15071,ALKI,18,6/8/07,901,22,1,1,1,0,0,0,0,0,0,0,0,0,1,2,11
80D1404,40.04622,-76.13114,ALKI,18,6/8/07,849,22,1,1,2,0,0,0,0,0,0,0,3,0,0,2,11
80D1406,40.07708,-76.18314,ALKI,18,6/8/07,938,22,1,1,1,0,0,0,0,0,0,0,1,0,0,2,2
80D1407,40.06115,-76.1546,ALKI,18,6/8/07,909,22,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2
80D1408,40.06644,-76.17983,ALKI,18,6/8/07,920,22,1,1,1,0,0,0,0,0,0,0,0,0,0,3,11
80D1501,40.02227,-76.23438,DRWE,14,6/2/08,840,18,1,0,0,0,0,1,1,0,0,0,0,0,0,2,11
80D1502,40.00321,-76.23847,DRWE,14,6/2/08,859,18,3,0,0,0,0,1,1,0,0,0,0,0,0,2,2
80D1503,40.01429,-76.23711,DRWE,14,6/2/08,849,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D1504,40.03756,-76.20976,DRWE,14,6/2/08,935,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D1505,40.01647,-76.20049,DRWE,14,6/2/08,911,18,2,0,0,0,0,1,1,0,0,0,1,0,0,2,2
80D1506,40.02614,-76.19981,DRWE,14,6/2/08,924,19,3,0,0,0,0,1,1,0,0,0,0,0,0,2,2
80D1507,40.03516,-76.24397,DRWE,14,6/2/08,829,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D1601,40.00866,-76.16192,ALKI,18,6/6/07,828,20,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2
80D1602,40.01152,-76.17547,ALKI,18,6/6/07,837,20,3,0,1,0,0,0,0,0,0,0,0,0,0,2,2
80D1603,40.03297,-76.18274,ALKI,18,6/6/07,855,20,2,0,1,0,0,0,0,0,0,0,0,0,0,2,11
80D1606,40.00914,-76.13627,ALKI,18,6/6/07,946,20,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2
80D1608,40.02751,-76.14228,ALKI,18,6/6/07,922,20,3,0,1,0,0,0,0,0,0,0,1,0,2,2,8
80D1609,40.01852,-76.13427,ALKI,18,6/6/07,935,20,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2
80D1610,40.02345,-76.16473,ALKI,18,6/6/07,908,20,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2
80D1611,40.01264,-76.15723,ALKI,18,6/6/07,957,21,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2
80D2101,40.09319,-76.07884,DRWE,14,6/6/06,909,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D2102,40.10716,-76.10596,DRWE,14,6/4/06,926,22,1,0,2,0,0,0,0,0,0,0,0,0,0,2,11
80D2103,40.11716,-76.08752,DRWE,14,6/4/06,947,21,1,0,3,0,0,0,0,0,0,0,3,0,0,2,3
80D2104,40.10135,-76.07845,DRWE,14,6/6/06,858,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D2105,40.09826,-76.10497,DRWE,14,6/4/06,914,21,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2
80D2106,40.09552,-76.0714,DRWE,14,6/6/06,921,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D2107,40.11171,-76.07798,DRWE,14,6/6/06,846,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D2109,40.11799,-76.10994,DRWE,14,6/4/06,936,20,1,0,3,0,0,0,0,0,0,0,3,0,1,2,3
80D2201,40.10173,-76.02564,DRWE,14,5/20/08,708,10,2,2,3,0,0,0,0,0,0,0,0,0,0,2,2
80D2202,40.11802,-76.03564,DRWE,14,5/20/08,645,8,2,2,3,0,0,0,0,0,0,0,0,0,0,2,2
80D2203,40.10865,-76.0088,DRWE,14,5/21/08,534,6,1,0,3,0,0,0,0,0,0,0,1,0,0,2,8
80D2204,40.11105,-76.02208,DRWE,14,5/20/08,656,9,2,2,3,0,0,0,0,0,0,0,0,0,0,2,11
80D2205,40.08811,-76.03043,DRWE,14,5/20/08,720,9,2,2,3,0,0,0,0,1,1,0,0,2,0,2,1
80D2206,40.08886,-76.00941,DRWE,14,5/21/08,514,8,1,0,3,0,0,0,0,1,2,0,0,2,0,2,5
80D2207,40.11781,-76.01173,DRWE,14,5/21/08,543,6,1,0,3,0,0,0,0,0,0,0,0,0,0,2,11
80D2301,40.06308,-76.0825,ALKI,18,6/8/07,754,22,1,1,3,0,0,0,0,0,0,0,0,0,0,2,2
80D2302,40.06284,-76.06687,ALKI,18,6/8/07,723,20,1,1,3,0,0,0,0,0,0,0,0,0,0,2,2
80D2303,40.06771,-76.07015,ALKI,18,6/8/07,732,21,1,1,3,0,0,0,0,0,0,0,0,0,0,2,15
80D2304,40.07153,-76.09811,ALKI,18,6/8/07,803,22,1,1,3,0,0,0,0,0,0,0,0,0,0,2,11
80D2305,40.05856,-76.1104,ALKI,18,6/8/07,814,22,1,1,3,0,0,0,0,0,0,0,0,0,0,2,2
80D2306,40.0785,-76.07285,ALKI,18,6/8/07,742,21,1,1,3,0,0,0,0,0,0,0,0,0,0,2,2
80D2307,40.0467,-76.11423,ALKI,18,6/8/07,838,22,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2
80D2308,40.05299,-76.09222,ALKI,18,6/8/07,824,22,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2
80D2401,40.06247,-76.02771,ALKI,18,6/1/07,620,20,0,1,1,0,0,0,0,0,0,0,0,0,0,2,11
80D2402,40.06275,-76.01776,ALKI,18,6/1/07,611,20,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2
80D2403,40.07439,-76.00963,ALKI,18,6/1/07,641,20,0,1,3,0,0,0,0,1,1,0,1,2,0,2,1
80D2404,40.04801,-76.00194,ALKI,18,6/1/07,601,20,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2
80D2405,40.07208,-76.0171,ALKI,18,6/1/07,630,20,0,1,1,0,0,0,0,0,0,0,0,2,0,2,1
80D2406,40.05869,-76.05896,ALKI,18,6/1/07,714,20,2,1,3,0,0,0,0,0,0,0,0,0,0,2,11
80D2407,40.07167,-76.05468,ALKI,18,6/1/07,703,20,1,1,3,0,0,0,0,1,1,0,0,2,0,2,1
80D2408,40.07858,-76.02892,ALKI,18,6/1/07,650,20,2,1,2,0,0,0,0,1,1,0,0,2,0,2,5
80D2501,40.01347,-76.09566,WIFA,4,5/28/05,847,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
80D2502,40.03752,-76.09196,WIFA,4,5/28/05,936,21,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2
80D2503,40.03566,-76.10034,WIFA,4,5/28/05,920,22,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9
80D2504,40.00468,-76.10223,WIFA,4,5/28/05,509,15,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2
80D2505,40.00722,-76.11917,WIFA,4,5/28/05,519,15,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2
80D2506,40.02035,-76.10907,WIFA,4,5/28/05,859,21,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2
80D2507,40.03759,-76.07224,WIFA,4,5/28/05,947,22,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15
80D2508,40.0288,-76.10444,WIFA,4,5/28/05,909,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D2601,40.02393,-76.04948,DRWE,14,6/4/06,836,20,1,0,1,0,0,0,0,0,0,0,0,0,0,2,11
80D2602,40.03446,-76.02132,DRWE,14,5/26/06,946,23,0,1,3,0,0,0,0,0,0,0,0,0,0,2,11
80D2603,40.02184,-76.02937,DRWE,14,6/4/06,819,20,1,0,1,0,0,0,0,0,0,0,3,1,0,2,3
80D2604,40.03795,-76.04452,DRWE,14,6/4/06,759,18,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
80D2605,40.00965,-76.01483,DRWE,14,5/26/06,927,24,0,1,3,0,0,0,0,0,0,0,1,0,0,2,8
80D2606,40.01278,-76.05813,DRWE,14,6/4/06,849,20,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11
80D2607,40.03645,-76.02845,DRWE,14,6/4/06,811,19,0,0,1,0,0,0,0,0,0,0,2,1,0,2,2
80D2608,40.02787,-76.00684,DRWE,14,5/26/06,937,23,0,1,3,0,0,0,0,0,0,0,1,0,1,2,11
80D3101,40.10188,-75.9519,ALKI,18,6/1/07,504,20,1,1,3,0,0,0,0,1,1,0,0,0,0,2,1
80D3102,40.12177,-75.95228,ALKI,18,6/1/07,536,20,2,0,0,0,0,0,0,0,0,0,1,0,0,2,8
80D3103,40.09406,-75.98473,ALKI,18,6/1/07,630,21,0,1,1,0,0,0,0,1,1,0,0,2,0,2,1
80D3104,40.1007,-75.97812,ALKI,18,6/1/07,601,21,3,0,2,0,0,0,0,1,1,0,0,2,0,2,1
80D3105,40.10767,-75.959,ALKI,18,6/1/07,525,20,2,0,3,0,0,0,0,0,0,0,0,0,0,2,2
80D3106,40.08998,-75.95901,ALKI,18,6/1/07,613,21,0,1,3,0,0,0,0,0,0,0,1,0,0,2,8
80D3107,40.12172,-75.99171,ALKI,18,6/1/07,550,21,3,0,2,0,0,0,0,0,0,0,0,0,0,2,11
80D3108,40.08721,-75.98711,ALKI,18,6/1/07,638,22,1,1,1,0,0,0,0,1,1,0,0,2,0,2,1
80D3201,40.09972,-75.87915,WIFA,4,5/31/05,705,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
80D3202,40.11657,-75.8866,WIFA,4,5/31/05,543,10,2,0,0,0,0,0,0,0,0,0,1,0,1,2,8
80D3203,40.11626,-75.90745,WIFA,4,5/31/05,555,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D3204,40.08721,-75.93237,WIFA,4,5/31/05,630,11,1,0,0,0,0,0,0,0,0,0,1,0,0,2,8
80D3205,40.1165,-75.91966,WIFA,4,5/31/05,607,11,1,0,0,0,0,1,1,0,0,0,0,0,0,2,11
80D3206,40.10432,-75.92768,WIFA,4,5/31/05,618,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D3207,40.10019,-75.88715,WIFA,4,5/31/05,653,13,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D3208,40.09019,-75.92236,WIFA,4,5/31/05,640,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D3301,40.07547,-75.9546,ALKI,18,6/1/07,649,21,1,1,1,0,0,0,0,1,1,0,0,2,1,2,1
80D3302,40.0636,-75.95154,ALKI,18,6/1/07,517,19,0,1,0,0,0,0,0,0,0,0,0,0,2,2,11
80D3303,40.05445,-75.98921,ALKI,18,6/1/07,540,19,2,1,0,0,0,0,0,0,0,0,1,0,0,2,2
80D3304,40.04617,-75.96764,ALKI,18,6/1/07,528,19,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11
80D3305,40.04575,-75.98869,ALKI,18,6/1/07,550,20,1,1,0,0,0,0,0,0,0,0,0,0,0,2,11
80D3306,40.07388,-75.94508,ALKI,18,6/1/07,712,21,1,1,1,0,0,0,0,0,0,0,1,0,0,2,11
80D3307,40.06886,-75.9623,ALKI,18,6/1/07,702,22,0,1,1,0,0,0,0,0,0,0,0,0,0,2,11
80D3308,40.06292,-75.94333,ALKI,18,6/1/07,507,19,0,1,0,0,0,0,0,0,0,0,3,0,0,2,8
80D3401,40.07185,-75.91559,WIFA,4,5/29/05,513,11,2,0,0,0,0,0,0,0,0,0,1,0,0,1,8
80D3402,40.07041,-75.88892,WIFA,4,5/29/05,907,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11
80D3403,40.0523,-75.87935,WIFA,4,5/29/05,840,14,2,0,0,0,0,0,0,1,1,0,0,2,0,2,5
80D3404,40.08089,-75.9334,WIFA,4,5/29/05,930,16,2,0,0,0,0,0,0,0,0,0,0,0,1,1,9
80D3405,40.05057,-75.93118,WIFA,4,5/29/05,944,17,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2
80D3406,40.05999,-75.88521,WIFA,4,5/29/05,855,16,2,0,0,0,0,0,0,1,1,0,0,0,0,1,12
80D3407,40.04637,-75.8928,WIFA,4,5/29/05,829,14,2,0,0,0,0,1,1,1,1,0,0,2,0,2,5
80D3408,40.07904,-75.91026,WIFA,4,5/29/05,920,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11
80D3501,40.03387,-75.98654,WIFA,4,5/29/05,601,10,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2
80D3502,40.02463,-75.99547,WIFA,4,5/29/05,612,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8
80D3503,40.01687,-75.95576,WIFA,4,5/29/05,645,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
80D3504,40.03471,-75.95823,WIFA,4,5/29/05,549,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11
80D3505,40.01517,-75.98043,WIFA,4,5/29/05,623,10,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2
80D3506,40.00438,-75.94788,WIFA,4,5/29/05,657,10,1,0,0,0,0,0,0,0,1,1,0,2,0,2,5
80D3507,40.01222,-75.9698,WIFA,4,5/29/05,633,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D3509,40.02809,-75.95791,WIFA,4,5/29/05,538,11,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2
80D3601,40.02302,-75.90743,WIFA,4,5/29/05,755,13,3,0,0,0,0,0,0,1,1,0,0,2,0,2,5
80D3602,40.03743,-75.9268,WIFA,4,5/29/05,526,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11
80D3603,40.02322,-75.97968,WIFA,4,5/29/05,733,13,3,0,0,0,0,1,1,0,0,0,0,0,0,2,2
80D3604,40.02861,-75.89344,WIFA,4,5/29/05,744,12,2,0,0,0,0,0,0,1,1,0,0,2,0,2,5
80D3605,40.03083,-75.9014,WIFA,4,5/29/05,806,13,2,0,0,0,0,0,0,1,1,0,0,2,0,2,5
80D3607,40.01001,-75.87918,WIFA,4,5/29/05,723,13,3,0,0,0,0,1,1,0,0,0,0,0,0,1,2
80D3608,40.00436,-75.89752,WIFA,4,5/29/05,712,13,2,0,0,0,0,1,1,0,0,0,0,0,0,2,2
80D3609,40.03611,-75.91343,WIFA,4,5/29/05,818,14,2,0,0,0,0,0,0,1,2,0,0,2,0,2,5
80D4101,40.09586,-75.86712,ALKI,18,5/24/07,1005,23,3,0,0,0,0,0,0,0,0,0,0,0,0,2,15
80D4102,40.11659,-75.85426,ALKI,18,5/24/07,512,19,0,0,0,0,0,0,0,1,1,0,0,2,2,2,1
80D4103,40.08912,-75.84227,ALKI,18,5/24/07,1021,23,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D4104,40.11827,-75.86868,ALKI,18,5/24/07,939,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D4105,40.0916,-75.83492,ALKI,18,5/26/07,543,20,0,0,0,0,0,0,0,1,1,0,0,2,0,2,9
80D4106,40.12075,-75.83179,ALKI,18,5/26/07,505,19,0,0,0,0,0,0,0,1,1,0,0,2,0,2,2
80D4107,40.11456,-75.85655,ALKI,18,5/24/07,952,24,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80D4108,40.11231,-75.84615,ALKI,18,5/26/07,530,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
80D4301,40.07344,-75.83355,WIFA,4,5/30/05,524,13,0,0,1,0,0,1,1,0,0,0,0,0,0,1,15
80D4302,40.04913,-75.84257,WIFA,4,5/30/05,625,12,1,0,2,0,0,1,1,0,0,0,0,0,0,2,2
80D4303,40.0561,-75.86957,WIFA,4,5/30/05,613,11,1,0,1,0,0,0,0,1,1,0,0,2,0,2,5
80D4304,40.07688,-75.82008,WIFA,4,5/30/05,546,13,0,0,1,0,0,0,0,1,1,0,0,2,0,2,5
80D4305,40.07965,-75.868,WIFA,4,5/30/05,503,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
80D4306,40.06721,-75.84428,WIFA,4,5/30/05,559,10,1,0,1,0,0,0,0,1,1,0,0,2,0,2,5
80D4307,40.07674,-75.84616,WIFA,4,5/30/05,515,13,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2
80D4308,40.06942,-75.8258,WIFA,4,5/30/05,535,13,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2
80D4501,40.00431,-75.8657,WIFA,4,5/30/05,808,15,1,0,2,0,0,0,0,0,0,0,0,0,0,2,15
80D4502,40.03188,-75.84368,WIFA,4,5/30/05,654,12,0,0,2,0,0,0,0,1,1,0,0,2,0,2,5
80D4503,40.02536,-75.83313,WIFA,4,5/30/05,709,13,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2
80D4504,40.01112,-75.86443,WIFA,4,5/30/05,758,15,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
80D4505,40.02607,-75.86639,WIFA,4,5/30/05,747,15,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2
80D4506,40.01742,-75.82776,WIFA,4,5/30/05,719,12,0,0,2,0,0,1,1,1,1,0,0,2,0,2,
80D4507,40.03559,-75.85725,WIFA,4,5/30/05,637,12,0,0,2,0,0,0,0,1,1,0,0,2,0,2,5
80D4508,40.01058,-75.84269,WIFA,4,5/30/05,734,13,1,0,2,0,0,1,1,0,0,0,0,0,0,1,2
81A4201,40.46338,-75.79848,ALKI,18,6/30/07,811,23,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2
81A4203,40.49549,-75.76689,ALKI,18,6/30/07,859,24,3,0,1,0,0,0,0,0,0,0,0,0,0,2,11
81A4204,40.46626,-75.76369,ALKI,18,6/18/07,935,24,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9
81A4206,40.48986,-75.78647,ALKI,18,6/30/07,850,24,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2
81A4211,40.47609,-75.79932,ALKI,18,6/18/07,956,25,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11
81A4212,40.48392,-75.79448,ALKI,18,6/30/07,836,24,2,0,1,0,0,0,0,0,0,0,0,0,0,2,11
81A4215,40.47082,-75.77554,ALKI,18,6/30/07,825,24,2,0,1,0,0,0,0,0,0,0,0,0,0,2,11
81A4216,40.46432,-75.78882,ALKI,18,6/30/07,913,24,3,0,1,0,0,0,0,0,0,0,0,0,0,2,2
81A4401,40.41911,-75.76361,ALKI,18,6/30/07,638,20,2,0,2,0,0,0,0,1,1,0,0,2,0,2,1
81A4402,40.43156,-75.78582,ALKI,18,6/30/07,721,23,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2
81A4404,40.44841,-75.76558,ALKI,18,6/30/07,659,22,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2
81A4406,40.42725,-75.76576,ALKI,18,6/30/07,647,20,1,0,2,0,0,0,0,1,2,0,0,2,0,2,1
81A4407,40.44028,-75.80457,ALKI,18,6/30/07,758,22,2,0,2,0,0,0,0,1,1,0,0,2,0,2,1
81A4408,40.42319,-75.80301,ALKI,18,6/30/07,740,22,1,0,1,0,0,0,0,1,1,0,0,2,0,2,1
81A4410,40.45249,-75.77225,ALKI,18,6/30/07,708,22,2,0,2,0,0,0,0,1,1,0,0,2,0,2,1
81A4412,40.42534,-75.79533,ALKI,18,6/30/07,731,22,2,0,1,0,0,0,0,1,1,0,0,2,0,2,1
81A4601,40.37889,-75.78555,ALKI,18,6/30/07,505,20,0,1,1,0,0,0,0,0,0,0,0,0,0,2,11
81A4603,40.39505,-75.76672,ALKI,18,6/30/07,538,20,0,1,1,0,0,0,0,0,0,0,0,0,0,2,11
81A4604,40.39426,-75.77397,ALKI,18,6/30/07,546,20,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2
81A4605,40.39545,-75.78804,ALKI,18,6/30/07,556,20,1,1,1,0,0,0,0,1,1,0,0,2,0,2,1
81A4607,40.38895,-75.75539,ALKI,18,6/30/07,526,20,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2
81A4608,40.41256,-75.78283,ALKI,18,6/30/07,619,20,2,0,1,0,0,0,0,1,2,0,0,2,1,2,1
81A4609,40.38028,-75.76982,ALKI,18,6/30/07,516,20,0,1,1,0,0,0,0,1,1,0,0,2,0,2,1
81A4610,40.40856,-75.76979,ALKI,18,6/30/07,607,20,1,1,1,0,0,0,0,1,1,0,0,2,0,2,1
81A5102,40.48978,-75.72292,JAMO,13,6/11/05,920,21,0,0,1,0,0,1,1,0,0,0,0,0,0,1,9
81A5104,40.48365,-75.73239,JAMO,13,6/8/05,910,21,0,0,3,0,0,0,0,0,1,0,0,2,0,1,5
81A5105,40.46913,-75.74081,JAMO,13,6/8/05,850,21,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9
81A5106,40.47335,-75.73327,JAMO,13,6/8/05,840,21,0,0,1,,0,0,0,0,0,0,0,0,0,1,9
81A5107,40.46193,-75.72427,JAMO,13,6/8/05,829,21,0,0,1,0,0,1,1,0,1,0,0,2,0,1,
81A5108,40.49242,-75.69476,JAMO,13,6/8/05,941,23,0,0,1,0,0,1,1,0,0,0,0,0,0,1,11
81A5109,40.47732,-75.74296,JAMO,13,6/8/05,901,21,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2
81A5111,40.48468,-75.71861,JAMO,13,6/8/05,929,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15
81A5201,40.47461,-75.64225,JAMO,13,6/8/05,722,20,0,0,1,0,0,0,0,0,1,0,0,2,0,1,5
81A5202,40.47033,-75.6774,JAMO,13,6/8/05,815,21,0,0,1,0,0,1,1,0,0,0,0,0,0,1,11
81A5203,40.48093,-75.64896,JAMO,13,6/8/05,731,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9
81A5204,40.47873,-75.67381,JAMO,13,6/8/05,805,22,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
81A5205,40.4902,-75.63352,JAMO,13,6/8/05,743,20,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
81A5206,40.4615,-75.66084,JAMO,13,6/8/05,703,20,0,0,1,0,0,1,1,0,0,0,0,0,0,1,11
81A5207,40.49622,-75.65291,JAMO,13,6/8/05,753,20,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2
81A5208,40.46707,-75.64436,JAMO,13,6/8/05,713,20,0,0,1,0,0,0,0,0,1,0,0,2,0,1,5
81A5301,40.42646,-75.70084,ALKI,18,6/18/07,750,23,2,0,0,0,0,0,0,1,1,0,0,2,0,2,1
81A5302,40.45105,-75.74435,ALKI,18,6/18/07,835,24,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
81A5304,40.44031,-75.74081,ALKI,18,6/18/07,826,24,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
81A5307,40.45342,-75.69765,ALKI,18,6/18/07,920,24,1,0,0,0,0,0,0,1,1,0,0,2,0,2,1
81A5308,40.45584,-75.72299,ALKI,18,6/18/07,900,24,2,0,0,0,0,0,0,1,1,0,0,2,1,2,1
81A5309,40.4334,-75.71487,ALKI,18,6/18/07,806,23,1,0,0,0,0,0,0,1,1,0,0,2,0,2,1
81A5310,40.45337,-75.7078,ALKI,18,6/18/07,909,24,1,0,0,0,0,0,0,1,1,0,0,2,0,2,1
81A5314,40.43313,-75.72041,ALKI,18,6/18/07,848,24,1,0,0,0,0,0,0,1,1,0,0,2,0,2,1
81A5401,40.44372,-75.66624,JAMO,13,6/8/05,641,19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11
81A5402,40.42763,-75.6777,JAMO,13,6/8/05,535,18,0,1,3,0,0,0,0,0,2,0,0,2,0,4,5
81A5403,40.43199,-75.66966,JAMO,13,6/8/05,544,18,0,0,2,0,0,0,0,0,2,0,0,2,0,4,5
81A5404,40.43395,-75.63958,JAMO,13,6/8/05,608,19,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
81A5405,40.45323,-75.64707,JAMO,13,6/8/05,653,20,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
81A5406,40.41969,-75.63175,JAMO,13,6/8/05,557,19,0,0,1,0,0,0,0,0,1,0,0,2,0,1,5
81A5407,40.44053,-75.68077,JAMO,13,6/8/05,631,19,0,0,1,0,0,0,0,0,1,0,0,2,0,1,5
81A5408,40.43151,-75.64697,JAMO,13,6/8/05,617,19,0,0,1,0,0,0,0,0,1,0,0,2,0,1,5
81A5501,40.38167,-75.71976,JAMO,13,6/6/05,826,21,0,0,1,0,0,1,1,0,1,0,0,2,0,2,1
81A5502,40.39975,-75.70592,JAMO,13,6/6/05,914,24,0,0,1,0,0,0,0,0,0,0,0,0,2,2,9
81A5503,40.40722,-75.70312,JAMO,13,6/6/05,924,24,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9
